Physics Time (ms),Main Thread Time (ms),System Memory (MB),Wall Time (ms),Blue Cumulative Reward
11.3,404.29931640625,2068.952,10268.5,0
11.3,404.29931640625,2068.952,10257.6,0
11.3,404.299346923828,2068.952,10257.3,0
11.3,404.299377441406,2068.952,10257.2,0
11.3,404.299377441406,2068.952,10257.1,0
11.3,404.299407958984,2068.952,10257.1,0
11.3,404.299438476563,2068.952,10257.0,0
11.3,404.299468994141,2068.952,10256.9,0
11.3,404.299468994141,2068.952,10256.9,0
11.3,404.299499511719,2068.952,10256.8,0
11.3,404.299530029297,2068.952,10256.8,0
11.3,404.299560546875,2068.952,10256.7,0
11.3,404.299560546875,2068.952,10256.6,0
11.3,404.299591064453,2068.952,10256.6,0
11.3,404.299621582031,2068.952,10256.5,0
11.3,404.299621582031,2068.952,10256.4,0
11.3,404.299652099609,2068.952,10256.4,0
11.3,404.299682617188,2068.952,10256.3,0
11.3,404.299713134766,2068.952,10256.3,0
11.3,404.299713134766,2068.952,10256.2,0
11.3,404.299743652344,2068.952,10256.1,0
11.3,404.299774169922,2068.952,10256.1,0
11.3,404.299774169922,2068.952,10256.0,0
11.3,404.2998046875,2068.952,10256.0,0
11.3,404.299835205078,2068.952,10255.9,0
11.3,404.299865722656,2068.952,10255.8,0
11.3,404.299865722656,2068.952,10255.6,0
11.3,404.299896240234,2068.952,10255.6,0
11.3,404.299926757813,2068.952,10255.5,0
11.3,404.299957275391,2068.952,10255.4,0
11.3,404.299957275391,2068.952,10255.4,0
11.3,404.299987792969,2068.952,10255.3,0
11.3,404.300018310547,2068.952,10255.3,0
11.3,404.300048828125,2068.952,10255.2,0
11.5,444.3359375,2170.217,20386.3,0
11.5,444.335968017578,2170.217,20367.0,0
11.5,444.335998535156,2170.217,20366.4,0
11.5,444.336029052734,2170.217,20366.4,0
11.5,444.336059570313,2170.217,20366.3,0
11.5,444.336090087891,2170.217,20366.2,0
11.5,444.336120605469,2170.217,20366.2,0
11.5,444.336120605469,2170.217,20366.1,0
11.5,444.336181640625,2170.217,20366.1,0
11.5,444.336181640625,2170.217,20366.0,0
11.5,444.336212158203,2170.217,20365.9,0
11.5,444.336242675781,2170.217,20365.9,0
11.5,444.336273193359,2170.217,20365.8,0
11.5,444.336303710938,2170.217,20365.7,0
11.5,444.336334228516,2170.217,20365.7,0
11.5,444.336334228516,2170.217,20365.6,0
11.5,444.336364746094,2170.217,20365.6,0
11.5,444.336395263672,2170.217,20365.5,0
11.5,444.33642578125,2170.217,20365.4,0
11.5,444.336456298828,2170.217,20365.4,0
11.5,444.336486816406,2170.217,20365.3,0
11.5,444.336517333984,2170.217,20365.2,0
11.5,444.336547851563,2170.217,20365.2,0
11.5,444.336547851563,2170.217,20365.1,0
11.5,444.336608886719,2170.217,20365.1,0
11.5,444.336608886719,2170.217,20364.9,0
11.5,444.336639404297,2170.217,20364.8,0
11.5,444.336669921875,2170.217,20364.7,0
11.5,444.336700439453,2170.217,20364.7,0
11.5,444.336730957031,2170.217,20364.6,0
11.5,444.336761474609,2170.217,20364.5,0
11.5,444.336791992188,2170.217,20364.5,0
11.5,444.336822509766,2170.217,20364.4,0
11.5,444.336853027344,2170.217,20364.3,0
11.7,444.019500732422,2174.87,30550.6,0
11.7,444.01953125,2174.87,30531.4,0
11.7,444.019561767578,2174.87,30530.8,0
11.7,444.019592285156,2174.87,30530.8,0
11.7,444.019622802734,2174.87,30530.8,0
11.7,444.019653320313,2174.87,30530.8,0
11.7,444.019683837891,2174.87,30530.8,0
11.7,444.019683837891,2174.87,30530.8,0
11.7,444.019714355469,2174.87,30530.8,0
11.7,444.019744873047,2174.87,30530.8,0
11.7,444.019775390625,2174.87,30530.8,0
11.7,444.019805908203,2174.87,30530.8,0
11.7,444.019836425781,2174.87,30530.8,0
11.7,444.019836425781,2174.87,30530.8,0
11.7,444.019897460938,2174.87,30530.8,0
11.7,444.019897460938,2174.87,30530.8,0
11.7,444.019927978516,2174.87,30530.9,0
11.7,444.019958496094,2174.87,30530.9,0
11.7,444.019989013672,2174.87,30530.8,0
11.7,444.02001953125,2174.87,30530.7,0
11.8,444.020050048828,2174.87,30530.7,0
11.8,444.020080566406,2174.87,30530.6,0
11.8,444.020111083984,2174.87,30530.6,0
11.8,444.020141601563,2174.87,30530.5,0
11.8,444.020172119141,2174.87,30530.4,0
11.8,444.020172119141,2174.87,30530.3,0
11.8,444.020202636719,2174.87,30530.2,0
11.8,444.020233154297,2174.87,30530.1,0
11.8,444.020263671875,2174.87,30530.0,0
11.8,444.020294189453,2174.87,30530.0,0
11.8,444.020324707031,2174.87,30529.9,0
11.8,444.020324707031,2174.87,30529.9,0
11.8,444.020385742188,2174.87,30529.8,0
11.8,444.020416259766,2174.87,30529.8,0
11.0,438.888732910156,2174.87,40749.1,0
11.0,438.888763427734,2174.87,40730.0,0
11.0,438.888793945313,2174.87,40729.4,0
11.0,438.888824462891,2174.87,40729.4,0
11.0,438.888824462891,2174.87,40729.4,0
11.0,438.888854980469,2174.87,40729.4,0
11.0,438.888885498047,2174.87,40729.4,0
11.0,438.888916015625,2174.87,40729.4,0
11.0,438.888946533203,2174.87,40729.4,0
11.0,438.888977050781,2174.87,40729.4,0
11.0,438.889007568359,2174.87,40729.4,0
11.0,438.889038085938,2174.87,40729.5,0
11.0,438.889068603516,2174.87,40729.5,0
11.0,438.889068603516,2174.87,40729.5,0
11.0,438.889099121094,2174.87,40729.5,0
11.0,438.889129638672,2174.87,40729.5,0
11.0,438.88916015625,2174.87,40729.5,0
11.0,438.889190673828,2174.87,40729.5,0
11.0,438.889221191406,2174.87,40729.5,0
11.0,438.889251708984,2174.87,40729.4,0
11.0,438.889282226563,2174.87,40729.4,0
11.0,438.889282226563,2174.87,40729.4,0
11.0,438.889312744141,2174.87,40729.4,0
11.0,438.889343261719,2174.87,40729.4,0
11.0,438.889373779297,2174.87,40729.5,0
11.0,438.889404296875,2174.87,40729.4,0
11.0,438.889434814453,2174.87,40729.3,0
11.0,438.889465332031,2174.87,40729.4,0
11.0,438.889495849609,2174.87,40729.4,0
11.0,438.889526367188,2174.87,40729.4,0
11.0,438.889556884766,2174.87,40729.4,0
11.0,438.889587402344,2174.87,40729.4,0
11.0,438.889587402344,2174.87,40729.4,0
11.0,438.8896484375,2174.87,40729.4,0
11.7,446.381317138672,2174.87,50915.3,0
11.7,446.38134765625,2174.87,50896.0,0
11.7,446.381378173828,2174.87,50895.4,0
11.7,446.381408691406,2174.87,50895.3,0
11.7,446.381408691406,2174.87,50895.2,0
11.7,446.381439208984,2174.87,50895.1,0
11.7,446.381469726563,2174.87,50895.1,0
11.7,446.381500244141,2174.87,50895.0,0
11.7,446.381530761719,2174.87,50895.0,0
11.7,446.381561279297,2174.87,50894.9,0
11.7,446.381561279297,2174.87,50894.8,0
11.7,446.381591796875,2174.87,50894.8,0
11.7,446.381622314453,2174.87,50894.7,0
11.7,446.381652832031,2174.87,50894.7,0
11.7,446.381683349609,2174.87,50894.6,0
11.7,446.381713867188,2174.87,50894.5,0
11.7,446.381713867188,2174.87,50894.5,0
11.7,446.381744384766,2174.87,50894.4,0
11.7,446.381774902344,2174.87,50894.4,0
11.7,446.381805419922,2174.87,50894.3,0
11.7,446.3818359375,2174.87,50894.2,0
11.7,446.381866455078,2174.87,50894.2,0
11.7,446.381896972656,2174.87,50894.1,0
11.7,446.381896972656,2174.87,50894.0,0
11.7,446.381927490234,2174.87,50894.0,0
11.7,446.381958007813,2174.87,50893.9,0
11.7,446.381988525391,2174.87,50893.7,0
11.7,446.382019042969,2174.87,50893.7,0
11.7,446.382049560547,2174.87,50893.6,0
11.7,446.382080078125,2174.87,50893.6,0
11.7,446.382080078125,2174.87,50893.5,0
11.7,446.382110595703,2174.87,50893.4,0
11.7,446.382141113281,2174.87,50893.4,0
11.7,446.382171630859,2174.87,50893.3,0
11.6,462.957000732422,2174.864,61382.8,0
11.6,462.95703125,2174.864,61363.7,0
11.6,462.957061767578,2174.864,61363.1,0
11.6,462.957092285156,2174.864,61363.1,0
11.6,462.957122802734,2174.864,61363.1,0
11.6,462.957153320313,2174.864,61363.1,0
11.6,462.957153320313,2174.864,61363.2,0
11.6,462.957183837891,2174.864,61363.2,0
11.6,462.957214355469,2174.864,61363.2,0
11.6,462.957244873047,2174.864,61363.3,0
11.6,462.957275390625,2174.864,61363.3,0
11.6,462.957305908203,2174.864,61363.3,0
11.6,462.957336425781,2174.864,61363.3,0
11.6,462.957336425781,2174.864,61363.3,0
11.6,462.957397460938,2174.864,61363.3,0
11.6,462.957427978516,2174.864,61363.3,0
11.6,462.957427978516,2174.864,61363.4,0
11.6,462.957458496094,2174.864,61363.4,0
11.6,462.957489013672,2174.864,61363.4,0
11.6,462.95751953125,2174.864,61363.4,0
11.6,462.957550048828,2174.864,61363.4,0
11.6,462.957580566406,2174.864,61363.4,0
11.6,462.957611083984,2174.864,61363.4,0
11.6,462.957641601563,2174.864,61363.4,0
11.6,462.957641601563,2174.864,61363.4,0
11.6,462.957672119141,2174.864,61363.4,0
11.6,462.957702636719,2174.864,61363.3,0
11.6,462.957733154297,2174.864,61363.3,0
11.6,462.957763671875,2174.864,61363.3,0
11.6,462.957794189453,2174.864,61363.3,0
11.6,462.957824707031,2174.864,61363.3,0
11.6,462.957855224609,2174.864,61363.3,0
11.6,462.957885742188,2174.864,61363.3,0
11.6,462.957916259766,2174.864,61363.3,0
11.4,462.8427734375,2174.957,71731.6,0
11.4,462.842803955078,2174.957,71712.3,0
11.4,462.842803955078,2174.957,71711.7,0
11.4,462.842834472656,2174.957,71711.6,0
11.4,462.842864990234,2174.957,71711.6,0
11.4,462.842895507813,2174.957,71711.5,0
11.4,462.842926025391,2174.957,71711.4,0
11.4,462.842956542969,2174.957,71711.4,0
11.4,462.842987060547,2174.957,71711.3,0
11.4,462.842987060547,2174.957,71711.3,0
11.4,462.843017578125,2174.957,71711.2,0
11.4,462.843048095703,2174.957,71711.1,0
11.4,462.843078613281,2174.957,71711.1,0
11.4,462.843109130859,2174.957,71711.0,0
11.4,462.843139648438,2174.957,71711.0,0
11.4,462.843170166016,2174.957,71710.9,0
11.4,462.843200683594,2174.957,71710.8,0
11.4,462.843231201172,2174.957,71710.8,0
11.4,462.84326171875,2174.957,71710.7,0
11.4,462.843292236328,2174.957,71710.7,0
11.4,462.843292236328,2174.957,71710.6,0
11.4,462.843322753906,2174.957,71710.5,0
11.4,462.843353271484,2174.957,71710.5,0
11.4,462.843383789063,2174.957,71710.4,0
11.4,462.843414306641,2174.957,71710.4,0
11.4,462.843444824219,2174.957,71710.3,0
11.4,462.843475341797,2174.957,71710.1,0
11.4,462.843505859375,2174.957,71710.1,0
11.4,462.843536376953,2174.957,71710.0,0
11.4,462.843566894531,2174.957,71709.9,0
11.4,462.843597412109,2174.957,71709.9,0
11.4,462.843597412109,2174.957,71709.8,0
11.4,462.843627929688,2174.957,71709.8,0
11.4,462.843658447266,2174.957,71709.7,0
11.8,460.497222900391,2174.773,81994.5,0
11.8,460.497253417969,2174.773,81975.4,0
11.8,460.497283935547,2174.773,81974.8,0
11.8,460.497314453125,2174.773,81974.8,0
11.8,460.497344970703,2174.773,81974.8,0
11.8,460.497375488281,2174.773,81974.8,0
11.8,460.497375488281,2174.773,81974.9,0
11.8,460.497406005859,2174.773,81974.9,0
11.8,460.497436523438,2174.773,81974.9,0
11.8,460.497467041016,2174.773,81975.0,0
11.8,460.497497558594,2174.773,81975.0,0
11.8,460.497528076172,2174.773,81975.0,0
11.8,460.49755859375,2174.773,81975.0,0
11.8,460.497589111328,2174.773,81975.0,0
11.8,460.497589111328,2174.773,81975.0,0
11.8,460.497619628906,2174.773,81975.0,0
11.8,460.497650146484,2174.773,81975.0,0
11.8,460.497680664063,2174.773,81975.0,0
11.8,460.497711181641,2174.773,81975.0,0
11.8,460.497741699219,2174.773,81975.0,0
11.8,460.497772216797,2174.773,81975.0,0
11.8,460.497772216797,2174.773,81975.1,0
11.8,460.497802734375,2174.773,81975.1,0
11.8,460.497833251953,2174.773,81975.1,0
11.8,460.497863769531,2174.773,81975.1,0
11.8,460.497894287109,2174.773,81975.1,0
11.8,460.497924804688,2174.773,81975.0,0
11.8,460.497955322266,2174.773,81975.0,0
11.8,460.497985839844,2174.773,81975.0,0
11.8,460.498016357422,2174.773,81975.0,0
11.8,460.498016357422,2174.773,81975.0,0
11.8,460.498046875,2174.773,81975.0,0
11.8,460.498077392578,2174.773,81975.0,0
11.8,460.498107910156,2174.773,81975.0,0
11.5,460.253051757813,2174.909,92102.6,0
11.5,460.253082275391,2174.909,92083.5,0
11.5,460.253112792969,2174.909,92082.9,0
11.5,460.253143310547,2174.909,92082.9,0
11.5,460.253173828125,2174.909,92082.9,0
11.5,460.253173828125,2174.909,92082.9,0
11.5,460.253204345703,2174.909,92082.9,0
11.6,460.253234863281,2174.909,92082.9,0
11.6,460.253265380859,2174.909,92082.9,0
11.6,460.253295898438,2174.909,92082.9,0
11.6,460.253326416016,2174.909,92082.9,0
11.6,460.253356933594,2174.909,92082.9,0
11.6,460.253356933594,2174.909,92082.9,0
11.6,460.253387451172,2174.909,92082.9,0
11.6,460.25341796875,2174.909,92082.9,0
11.6,460.253448486328,2174.909,92082.9,0
