Physics Time (ms),Main Thread Time (ms),System Memory (MB),Wall Time (ms),Blue Cumulative Reward
10.2,160.218811035156,1565.123,30014.4,0
10.2,160.218841552734,1565.123,30015.2,0
10.2,160.218856811523,1565.123,30015.5,0
10.2,160.218872070313,1565.123,30015.7,0
10.2,160.218887329102,1565.123,30016.1,0
10.2,160.218902587891,1565.123,30016.4,0
10.2,160.218933105469,1565.123,30016.6,0.7248
10.2,160.218948364258,1565.123,30017.0,0
10.2,160.218978881836,1565.123,30017.3,0
10.0,165.593063354492,1574.099,60022.5,0
10.0,165.59309387207,1574.099,60018.9,0.0178
10.0,165.593109130859,1574.099,60019.1,0
10.0,165.593124389648,1574.099,60019.2,0
10.0,165.593139648438,1574.099,60019.3,0
10.0,165.593154907227,1574.099,60019.4,0
10.0,165.593185424805,1574.099,60019.5,0
10.0,165.593200683594,1574.099,60019.6,0
10.0,165.593231201172,1574.099,60019.7,0.8944
10.4,172.360656738281,1574.131,90150.8,0
10.4,172.36067199707,1574.131,90146.8,0
10.5,172.360702514648,1574.131,90147.0,0
10.5,172.360717773438,1574.131,90147.1,0
10.5,172.360733032227,1574.131,90147.1,0.4506
10.5,172.360748291016,1574.131,90147.3,0
10.5,172.360763549805,1574.131,90147.4,0.358
10.5,172.360794067383,1574.131,90147.5,0.3022
10.5,172.360824584961,1574.131,90147.6,0.8056
10.0,161.501388549805,1574.086,120200.3,0
10.0,161.501403808594,1574.086,120196.0,0
10.0,161.501419067383,1574.086,120196.1,0
10.0,161.501434326172,1574.086,120196.2,0
10.0,161.501449584961,1574.086,120196.3,0
10.0,161.501480102539,1574.086,120196.4,0
10.0,161.501495361328,1574.086,120196.6,0
10.0,161.501510620117,1574.086,120196.7,0
10.0,161.501541137695,1574.086,120196.8,0.1412
9.9,168.921981811523,1573.865,150260.3,0
9.9,168.921997070313,1573.865,150256.3,0
9.9,168.922012329102,1573.865,150256.3,0.88
9.9,168.922027587891,1573.865,150256.4,0
9.9,168.922058105469,1573.865,150256.5,0
9.9,168.922073364258,1573.865,150256.6,0
9.9,168.922088623047,1573.865,150256.8,0
9.9,168.922103881836,1573.865,150256.9,0
9.9,168.922134399414,1573.865,150257.0,0
9.9,175.57453918457,1568.189,180301.8,0
9.9,175.574569702148,1568.189,180298.2,0
9.9,175.574584960938,1568.189,180298.4,0.7812667
9.9,175.574600219727,1568.189,180298.7,0
9.9,175.574615478516,1568.189,180298.9,0
9.9,175.574630737305,1568.189,180299.1,0
9.9,175.574645996094,1568.189,180299.2,0
9.9,175.574676513672,1568.189,180299.5,0
9.9,175.57470703125,1568.189,180299.8,0
9.9,164.838623046875,1561.087,210443.0,0
9.9,164.838638305664,1561.087,210439.6,0.4878
9.9,164.838653564453,1561.087,210439.8,0
9.9,164.838684082031,1561.087,210439.9,0
9.9,164.83869934082,1561.087,210440.0,0.8216
9.9,164.838714599609,1561.087,210440.1,0
9.9,164.838729858398,1561.087,210440.2,0
9.9,164.838760375977,1561.087,210440.3,0
9.9,164.838790893555,1561.087,210440.5,0
9.5,165.892837524414,1562.088,240579.6,0.6482
9.6,165.892852783203,1562.088,240575.6,0.7522
9.6,165.892883300781,1562.088,240575.7,0
9.6,165.89289855957,1562.088,240575.9,0
9.6,165.892913818359,1562.088,240576.0,0.168
9.6,165.892929077148,1562.088,240576.1,0
9.6,165.892944335938,1562.088,240576.3,0
9.6,165.892974853516,1562.088,240576.4,0
9.6,165.893005371094,1562.088,240576.5,0.032
9.5,160.155075073242,1562.181,270677.3,0
9.5,160.15510559082,1562.181,270673.9,0
9.5,160.155120849609,1562.181,270674.1,0.0184
9.5,160.155136108398,1562.181,270674.2,0.9302
9.5,160.155151367188,1562.181,270674.3,0
9.5,160.155166625977,1562.181,270674.4,0
9.5,160.155181884766,1562.181,270674.5,0.0406
9.5,160.155212402344,1562.181,270674.7,0
9.5,160.155242919922,1562.181,270674.8,0
9.5,164.862762451172,1562.132,300722.4,0
9.5,164.862777709961,1562.132,300720.9,0
9.5,164.862808227539,1562.132,300721.1,0.4396
9.5,164.862823486328,1562.132,300721.2,0
9.5,164.862838745117,1562.132,300721.3,0
9.5,164.862854003906,1562.132,300721.4,0.7981
9.5,164.862869262695,1562.132,300721.5,0
9.5,164.862884521484,1562.132,300721.6,0
9.5,164.862915039063,1562.132,300721.7,0
11.3,171.7900390625,1562.091,330752.9,0
11.3,171.790054321289,1562.091,330748.7,0
11.3,171.790084838867,1562.091,330748.8,0.6518
11.3,171.790100097656,1562.091,330748.9,0.5078
11.3,171.790115356445,1562.091,330749.0,0.9748
11.3,171.790130615234,1562.091,330749.2,0.602
11.3,171.790145874023,1562.091,330749.7,0.8785
11.3,171.790176391602,1562.091,330750.4,0.5292
11.3,171.79020690918,1562.091,330750.9,0
9.5,160.911636352539,1562.016,360840.8,0
9.5,160.911651611328,1562.016,360837.1,0
9.5,160.911666870117,1562.016,360837.2,0
9.5,160.911682128906,1562.016,360837.3,0
9.5,160.911697387695,1562.016,360837.4,0
9.5,160.911727905273,1562.016,360837.5,0
9.5,160.911743164063,1562.016,360837.7,0
9.5,160.911758422852,1562.016,360837.8,0
9.5,160.91178894043,1562.016,360837.9,0
10.6,179.143905639648,1561.982,390941.7,0
10.6,179.143920898438,1561.982,390938.3,0.7716
10.6,179.143936157227,1561.982,390938.4,0
10.6,179.143966674805,1561.982,390938.5,0
10.6,179.143981933594,1561.982,390938.6,0
10.6,179.143997192383,1561.982,390938.7,0
10.6,179.144012451172,1561.982,390938.8,0
10.6,179.144027709961,1561.982,390939.0,0
10.6,179.144058227539,1561.982,390939.1,0
9.6,166.652099609375,1561.733,421002.1,0
9.6,166.652114868164,1561.733,420998.0,0
9.6,166.652130126953,1561.733,420998.1,0.2718
9.6,166.652160644531,1561.733,420998.3,0
9.6,166.65217590332,1561.733,420998.4,0.9438
9.6,166.652191162109,1561.733,420998.5,0
9.6,166.652206420898,1561.733,420998.6,0
9.6,166.652221679688,1561.733,420998.8,0
9.6,166.652252197266,1561.733,420998.8,0
9.7,165.914291381836,1561.834,451040.0,0
9.7,165.914306640625,1561.834,451036.5,0
9.7,165.914321899414,1561.834,451036.7,0
9.7,165.914337158203,1561.834,451036.8,0
9.7,165.914352416992,1561.834,451036.9,0
9.7,165.91438293457,1561.834,451037.0,0.8604
9.7,165.914398193359,1561.834,451037.2,0.6524
9.7,165.914413452148,1561.834,451037.3,0
9.7,165.914443969727,1561.834,451037.4,0.232
9.7,168.115386962891,1561.709,481059.4,0
9.7,168.11540222168,1561.709,481056.2,0.9022
9.7,168.115432739258,1561.709,481056.8,0
9.7,168.115447998047,1561.709,481057.0,0.734
9.7,168.115463256836,1561.709,481057.1,0
9.7,168.115478515625,1561.709,481057.3,0
9.7,168.115493774414,1561.709,481057.4,0
9.7,168.115509033203,1561.709,481057.5,0
9.7,168.11555480957,1561.709,481057.6,0
9.7,167.684204101563,1561.564,511077.0,0
9.7,167.684219360352,1561.564,511073.5,0
9.7,167.684234619141,1561.564,511073.7,0
9.7,167.68424987793,1561.564,511073.8,0
9.7,167.684265136719,1561.564,511073.9,0.9292
9.7,167.684295654297,1561.564,511074.1,0
9.7,167.684310913086,1561.564,511074.2,0.3704
9.7,167.684326171875,1561.564,511074.4,0
9.7,167.684356689453,1561.564,511074.5,0
9.6,163.359970092773,1561.63,541145.1,0.9128
9.6,163.359985351563,1561.63,541141.0,0
9.6,163.360000610352,1561.63,541141.2,0
9.6,163.360015869141,1561.63,541141.3,0
9.6,163.36003112793,1561.63,541141.4,0
9.6,163.360061645508,1561.63,541141.6,0
9.6,163.360076904297,1561.63,541141.7,0
9.6,163.360092163086,1561.63,541141.8,0
9.6,163.360122680664,1561.63,541141.9,0.8136
9.9,169.594436645508,1561.678,571149.6,0.4786
9.9,169.594451904297,1561.678,571146.6,0.3372
9.9,169.594467163086,1561.678,571146.8,0
9.9,169.594482421875,1561.678,571146.9,0
9.9,169.594512939453,1561.678,571147.1,0.986
9.9,169.594528198242,1561.678,571147.2,0
9.9,169.594543457031,1561.678,571147.3,0
9.9,169.59455871582,1561.678,571147.4,0
9.9,169.594589233398,1561.678,571147.5,0
10.0,162.860977172852,1562.011,601283.5,0
10.0,162.860992431641,1562.011,601280.1,0
10.0,162.86100769043,1562.011,601280.1,0.6835333
10.0,162.861022949219,1562.011,601280.3,0
10.0,162.861038208008,1562.011,601280.3,0
10.0,162.861053466797,1562.011,601280.4,0.9278
10.0,162.861083984375,1562.011,601280.6,0.6828
10.0,162.861099243164,1562.011,601280.7,0
10.0,162.861129760742,1562.011,601280.8,0
9.7,167.887283325195,1562.078,631491.4,0.2082
9.7,167.887298583984,1562.078,631488.5,0.1374
9.7,167.887329101563,1562.078,631488.9,0.9526
9.7,167.887344360352,1562.078,631489.1,0.695
9.8,167.887359619141,1562.078,631489.2,0.7426
9.8,167.88737487793,1562.078,631489.4,0
9.8,167.887390136719,1562.078,631489.5,0
9.8,167.887420654297,1562.078,631489.6,0.8436
9.8,167.887451171875,1562.078,631489.8,0.5584
9.6,162.855682373047,1562.075,661628.9,0
9.6,162.855697631836,1562.075,661626.1,0
9.6,162.855712890625,1562.075,661626.3,0
9.6,162.855728149414,1562.075,661626.5,0
9.6,162.855758666992,1562.075,661626.6,0
9.6,162.855773925781,1562.075,661626.8,0
9.6,162.85578918457,1562.075,661626.9,0.7726
9.6,162.855804443359,1562.075,661627.1,0
9.6,162.855834960938,1562.075,661627.2,0
10.1,168.553024291992,1562.095,691642.1,0
10.1,168.553039550781,1562.095,691638.6,0
10.1,168.55305480957,1562.095,691638.7,0
10.1,168.553070068359,1562.095,691638.8,0
10.1,168.553085327148,1562.095,691638.9,0
10.1,168.553100585938,1562.095,691639.1,0
10.1,168.553131103516,1562.095,691639.3,0
10.1,168.553146362305,1562.095,691639.4,0.8870667
10.1,168.553176879883,1562.095,691639.4,0
9.7,168.178817749023,1562.123,721730.3,0
9.7,168.178833007813,1562.123,721726.3,0
9.7,168.178848266602,1562.123,721726.4,0
9.7,168.178863525391,1562.123,721726.5,0.0582
9.7,168.17887878418,1562.123,721726.6,0.871
9.7,168.178909301758,1562.123,721726.8,0
9.7,168.178924560547,1562.123,721726.9,0.98
9.7,168.178939819336,1562.123,721727.0,0.7992
9.7,168.178970336914,1562.123,721727.1,0.9886
9.8,169.103042602539,1562.135,751829.8,0
9.8,169.103057861328,1562.135,751828.6,0.7756
9.8,169.103088378906,1562.135,751828.8,0
9.8,169.103103637695,1562.135,751828.8,0
9.8,169.103118896484,1562.135,751828.9,0
9.8,169.103134155273,1562.135,751829.1,0
9.8,169.103149414063,1562.135,751829.1,0
9.8,169.103179931641,1562.135,751829.3,0
9.8,169.10319519043,1562.135,751829.3,0
9.8,165.531555175781,1562.077,781963.8,0
9.8,165.53157043457,1562.077,781959.9,0.4528
9.8,165.531600952148,1562.077,781960.0,0
9.8,165.531616210938,1562.077,781960.1,0.1326
9.8,165.531631469727,1562.077,781960.2,0.7034
9.8,165.531646728516,1562.077,781960.3,0
9.8,165.531661987305,1562.077,781960.4,0
9.8,165.531677246094,1562.077,781960.5,0
9.8,165.531723022461,1562.077,781960.6,0.9224
9.9,167.245086669922,1561.878,812095.1,0
9.9,167.245101928711,1561.878,812091.3,0
9.9,167.2451171875,1561.878,812091.4,0
9.9,167.245132446289,1561.878,812091.6,0.5366
9.9,167.245162963867,1561.878,812091.6,0.272
9.9,167.245178222656,1561.878,812091.8,0
9.9,167.245193481445,1561.878,812091.8,0
9.9,167.245208740234,1561.878,812091.9,0
9.9,167.245239257813,1561.878,812092.0,0.5786
8.8,163.586624145508,1561.973,842161.9,0
8.8,163.586639404297,1561.973,842157.8,0
8.8,163.586654663086,1561.973,842157.9,0.3516
8.8,163.586669921875,1561.973,842157.9,0
8.8,163.586700439453,1561.973,842158.1,0
8.8,163.586715698242,1561.973,842158.1,0
8.8,163.586730957031,1561.973,842158.2,0.4698
8.8,163.58674621582,1561.973,842158.3,0.0822
8.8,163.586776733398,1561.973,842158.4,0
9.3,155.662979125977,1561.896,872255.1,0.9320667
9.3,155.662994384766,1561.896,872250.9,0.3628
9.3,155.663024902344,1561.896,872251.1,0
9.3,155.663040161133,1561.896,872251.2,0
9.3,155.663055419922,1561.896,872251.3,0
9.3,155.663070678711,1561.896,872251.4,0
9.3,155.6630859375,1561.896,872251.4,0
9.3,155.663116455078,1561.896,872251.6,0
9.3,155.663146972656,1561.896,872251.7,0
8.9,162.399932861328,1561.995,902279.9,0.7371
8.9,162.399963378906,1561.995,902276.3,0.9116
8.9,162.399978637695,1561.995,902276.4,0
8.9,162.399993896484,1561.995,902276.6,0
8.9,162.400009155273,1561.995,902276.7,0
8.9,162.400024414063,1561.995,902276.8,0.412
8.9,162.400054931641,1561.995,902276.9,0.1984
8.9,162.40007019043,1561.995,902277.0,0.7978
8.9,162.400100708008,1561.995,902277.1,0
9.0,158.271850585938,1562.032,932367.8,0.3896
9.0,158.271865844727,1562.032,932363.5,0
9.0,158.271881103516,1562.032,932363.7,0.9698
9.0,158.271896362305,1562.032,932364.6,0
9.0,158.271926879883,1562.032,932364.8,0
9.0,158.271942138672,1562.032,932364.9,0
9.0,158.271957397461,1562.032,932365.1,0
9.0,158.27197265625,1562.032,932365.3,0.7702
9.0,158.272003173828,1562.032,932365.4,0
10.6,167.090896606445,1561.644,962459.5,0.5095
10.6,167.090911865234,1561.644,962459.4,0
10.6,167.090927124023,1561.644,962459.5,0.5192
10.6,167.090957641602,1561.644,962459.6,0.7314
10.6,167.090972900391,1561.644,962459.8,0
10.6,167.09098815918,1561.644,962459.8,0
10.6,167.091003417969,1561.644,962459.9,0
10.6,167.091018676758,1561.644,962460.1,0.8552
10.6,167.091049194336,1561.644,962460.3,0.5176
12.1,199.264022827148,1561.464,992510.2,0.8116
12.1,199.264038085938,1561.464,992506.6,0
12.1,199.264068603516,1561.464,992506.9,0
12.1,199.264083862305,1561.464,992506.9,0
12.1,199.264099121094,1561.464,992507.1,0.8282
12.1,199.264114379883,1561.464,992507.2,0.5954
12.1,199.264129638672,1561.464,992507.3,0
12.1,199.26416015625,1561.464,992507.4,0
12.1,199.264190673828,1561.464,992507.5,0
12.3,175.780670166016,1561.754,1022556.8,0
12.3,175.780685424805,1561.754,1022552.4,0
12.3,175.780715942383,1561.754,1022552.6,0
12.3,175.780731201172,1561.754,1022552.6,0
12.3,175.780746459961,1561.754,1022552.7,0
12.3,175.78076171875,1561.754,1022552.8,0.635
12.3,175.780776977539,1561.754,1022552.9,0.6138
12.3,175.780792236328,1561.754,1022553.1,0
12.3,175.780838012695,1561.754,1022553.2,0
10.6,175.447830200195,1561.807,1052563.9,0
