Physics Time (ms),Main Thread Time (ms),System Memory (MB),Wall Time (ms),Blue Cumulative Reward
0.0,1.27304542064667,2046.349,10000.6,0
0.0,1.27355539798737,2046.349,10000.9,0
0.0,1.27357316017151,2046.349,10001.3,0
0.0,1.27359068393707,2046.349,10001.5,0
0.0,1.27360820770264,2046.349,10001.7,0
0.0,1.27362585067749,2046.349,10001.9,0
0.0,1.27364313602448,2046.349,10002.1,0
0.0,1.27366125583649,2046.349,10002.3,0
0.0,1.27368056774139,2046.349,10002.5,0
0.0,1.10786485671997,2049.888,20000.9,0
0.0,1.1079523563385,2049.889,20002.8,0
0.0,1.10797011852264,2049.889,20003.3,0
0.0,1.1079877614975,2049.889,20003.5,0
0.0,1.10800504684448,2049.889,20003.7,0
0.0,1.10802292823792,2049.889,20004.0,0
0.0,1.10804009437561,2049.889,20004.2,0
0.0,1.10805785655975,2049.889,20004.5,0
0.0,1.10807657241821,2049.889,20004.7,0
0.0,1.01534402370453,2050.173,30001.0,0
0.0,1.01489114761353,2050.17,30003.1,0
0.0,1.01490867137909,2050.17,30003.5,0
0.0,1.01492607593536,2050.17,30003.8,0
0.0,1.01494348049164,2050.17,30004.1,0
0.0,1.01496183872223,2050.17,30004.3,0
0.0,1.01497900485992,2050.17,30004.6,0
0.0,1.01499676704407,2050.17,30004.8,0
0.0,1.01501452922821,2050.17,30005.0,0
0.0,1.01013052463531,2051.803,40001.3,0
0.0,1.01016688346863,2051.81,40003.6,0
0.0,1.01018464565277,2051.81,40004.0,0
0.0,1.01020240783691,2051.81,40004.2,0
0.0,1.01021945476532,2051.81,40004.5,0
0.0,1.01023769378662,2051.81,40004.7,0
0.0,1.01025533676147,2051.81,40004.9,0
0.0,1.01027357578278,2051.81,40005.1,0
0.0,1.01029288768768,2051.81,40005.3,0
0.0,1.12856316566467,2052.349,50002.7,0
0.0,1.12929141521454,2052.345,50005.6,0
0.0,1.12930905818939,2052.345,50006.0,0
0.0,1.12932646274567,2052.345,50006.2,0
0.0,1.12934386730194,2052.345,50006.5,0
0.0,1.1293613910675,2052.345,50006.7,0
0.0,1.12937867641449,2052.345,50006.9,0
0.0,1.12939643859863,2052.345,50007.1,0
0.0,1.12941753864288,2052.345,50007.5,0
