Physics Time (ms),Main Thread Time (ms),System Memory (MB),Wall Time (ms),Blue Cumulative Reward
11.3,406.076416015625,2033.632,10036.7,0
11.3,406.076416015625,2033.632,10022.7,0
11.4,406.076446533203,2033.632,10022.1,0
11.4,406.076446533203,2033.632,10022.0,0
11.4,406.076477050781,2033.632,10022.0,0
11.4,406.076507568359,2033.632,10021.9,0
11.4,406.076538085938,2033.632,10021.8,0
11.4,406.076568603516,2033.632,10021.7,0
11.4,406.076599121094,2033.632,10021.7,0
11.4,406.076599121094,2033.632,10021.6,0
11.4,406.076629638672,2033.632,10021.5,0
11.4,406.076629638672,2033.632,10021.5,0
11.4,406.07666015625,2033.632,10021.4,0
11.4,406.076690673828,2033.632,10021.3,0
11.4,406.076721191406,2033.632,10021.2,0
11.4,406.076721191406,2033.632,10021.2,0
11.4,406.076751708984,2033.632,10021.1,0
11.4,406.076751708984,2033.632,10021.0,0
11.4,406.076782226563,2033.632,10021.0,0
11.4,406.076812744141,2033.632,10020.9,0
11.4,406.076843261719,2033.632,10020.8,0
11.4,406.076843261719,2033.632,10020.7,0
11.4,406.076873779297,2033.632,10020.7,0
11.4,406.076904296875,2033.632,10020.6,0
11.4,406.076934814453,2033.632,10020.5,0
11.4,406.076934814453,2033.632,10020.4,0
11.4,406.076965332031,2033.632,10020.3,0
11.4,406.076995849609,2033.632,10020.3,0
11.4,406.077026367188,2033.632,10020.2,0
11.4,406.077026367188,2033.632,10020.1,0
11.4,406.077056884766,2033.632,10020.1,0
11.4,406.077056884766,2033.632,10020.0,0
11.4,406.077087402344,2033.632,10019.9,0
11.4,406.077117919922,2033.632,10019.9,0
12.7,457.784332275391,2142,20129.9,0
12.7,457.784362792969,2142,20110.8,0
12.7,457.784393310547,2142,20110.1,0
12.7,457.784423828125,2142,20110.0,0
12.7,457.784454345703,2142,20109.9,0
12.7,457.784454345703,2142,20109.8,0
12.7,457.784484863281,2142,20109.8,0
12.7,457.784515380859,2142,20109.7,0
12.7,457.784545898438,2142,20109.6,0
12.7,457.784576416016,2142,20109.5,0
12.7,457.784606933594,2142,20109.5,0
12.7,457.784637451172,2142,20109.4,0
12.7,457.78466796875,2142,20109.3,0
12.7,457.784698486328,2142,20109.3,0
12.7,457.784698486328,2142,20109.2,0
12.7,457.784729003906,2142,20109.1,0
12.7,457.784759521484,2142,20109.0,0
12.7,457.784790039063,2142,20109.0,0
12.7,457.784820556641,2142,20108.9,0
12.7,457.784851074219,2142,20108.8,0
12.7,457.784881591797,2142,20108.8,0
12.7,457.784912109375,2142,20108.7,0
12.7,457.784942626953,2142,20108.6,0
12.7,457.784942626953,2142,20108.6,0
12.7,457.784973144531,2142,20108.5,0
12.7,457.785003662109,2142,20108.4,0
12.7,457.785034179688,2142,20108.3,0
12.7,457.785064697266,2142,20108.2,0
12.7,457.785095214844,2142,20108.1,0
12.7,457.785125732422,2142,20108.1,0
12.7,457.78515625,2142,20108.0,0
12.7,457.785186767578,2142,20107.9,0
12.7,457.785217285156,2142,20107.9,0
12.7,457.785247802734,2142,20107.8,0
11.8,465.476776123047,2150.455,30485.0,0
11.8,465.476806640625,2150.455,30465.9,0
11.8,465.476837158203,2150.455,30465.1,0
11.8,465.476867675781,2150.455,30465.2,0
11.8,465.476898193359,2150.455,30465.2,0
11.8,465.476928710938,2150.455,30465.2,0
11.8,465.476959228516,2150.455,30465.2,0
11.8,465.476989746094,2150.455,30465.2,0
11.8,465.477020263672,2150.455,30465.2,0
11.8,465.477020263672,2150.455,30465.1,0
11.8,465.477081298828,2150.455,30465.1,0
11.8,465.477081298828,2150.455,30465.1,0
11.8,465.477111816406,2150.455,30465.1,0
11.8,465.477142333984,2150.455,30465.0,0
11.8,465.477172851563,2150.455,30465.0,0
11.8,465.477203369141,2150.455,30465.0,0
11.8,465.477233886719,2150.455,30465.0,0
11.8,465.477264404297,2150.455,30465.0,0
11.8,465.477294921875,2150.455,30464.9,0
11.8,465.477325439453,2150.455,30464.9,0
11.8,465.477325439453,2150.455,30464.9,0
11.8,465.477355957031,2150.455,30464.9,0
11.8,465.477386474609,2150.455,30464.8,0
11.8,465.477416992188,2150.455,30464.8,0
11.8,465.477447509766,2150.455,30464.8,0
11.8,465.477478027344,2150.455,30464.8,0
11.8,465.477508544922,2150.455,30464.8,0
11.8,465.4775390625,2150.455,30464.8,0
11.8,465.477569580078,2150.455,30464.7,0
11.8,465.477569580078,2150.455,30464.7,0
11.8,465.477600097656,2150.455,30464.7,0
11.8,465.477630615234,2150.455,30464.7,0
11.8,465.477661132813,2150.455,30464.7,0
11.8,465.477691650391,2150.455,30464.7,0
11.8,478.066925048828,2151,40891.2,0
11.8,478.066955566406,2151,40872.0,0
11.8,478.066986083984,2151,40871.3,0
11.8,478.067016601563,2151,40871.3,0
11.8,478.067047119141,2151,40871.2,0
11.8,478.067077636719,2151,40871.1,0
11.8,478.067108154297,2151,40871.0,0
11.8,478.067138671875,2151,40871.0,0
11.8,478.067138671875,2151,40870.9,0
11.8,478.067169189453,2151,40870.8,0
11.8,478.067199707031,2151,40870.8,0
11.8,478.067230224609,2151,40870.7,0
11.8,478.067260742188,2151,40870.6,0
11.8,478.067260742188,2151,40870.6,0
11.8,478.067291259766,2151,40870.5,0
11.8,478.067321777344,2151,40870.4,0
11.8,478.067352294922,2151,40870.3,0
11.8,478.0673828125,2151,40870.3,0
11.8,478.0673828125,2151,40870.2,0
11.8,478.067413330078,2151,40870.1,0
11.8,478.067443847656,2151,40870.1,0
11.8,478.067474365234,2151,40870.0,0
11.8,478.067504882813,2151,40869.9,0
11.8,478.067535400391,2151,40869.9,0
11.8,478.067565917969,2151,40869.8,0
11.8,478.067565917969,2151,40869.7,0
11.8,478.067626953125,2151,40869.6,0
11.8,478.067626953125,2151,40869.5,0
11.8,478.067657470703,2151,40869.5,0
11.8,478.067687988281,2151,40869.4,0
11.8,478.067718505859,2151,40869.3,0
11.8,478.067718505859,2151,40869.3,0
11.8,478.067779541016,2151,40869.2,0
11.8,478.067810058594,2151,40869.1,0
12.0,481.28515625,2151,51007.7,0
12.0,481.285186767578,2151,50988.5,0
12.0,481.285217285156,2151,50987.7,0
12.0,481.285247802734,2151,50987.6,0
12.0,481.285278320313,2151,50987.6,0
12.0,481.285308837891,2151,50987.6,0
12.1,481.285339355469,2151,50987.6,0
12.1,481.285369873047,2151,50987.5,0
12.1,481.285400390625,2151,50987.5,0
12.1,481.285430908203,2151,50987.5,0
12.1,481.285430908203,2151,50987.5,0
12.1,481.285461425781,2151,50987.5,0
12.1,481.285491943359,2151,50987.5,0
12.1,481.285522460938,2151,50987.5,0
12.1,481.285552978516,2151,50987.4,0
12.1,481.285583496094,2151,50987.4,0
12.1,481.285614013672,2151,50987.4,0
12.1,481.28564453125,2151,50987.4,0
12.1,481.285675048828,2151,50987.4,0
12.1,481.285675048828,2151,50987.3,0
12.1,481.285705566406,2151,50987.3,0
12.1,481.285736083984,2151,50987.3,0
12.1,481.285766601563,2151,50987.3,0
12.1,481.285797119141,2151,50987.3,0
12.1,481.285827636719,2151,50987.2,0
12.1,481.285858154297,2151,50987.2,0
12.1,481.285888671875,2151,50987.1,0
12.1,481.285888671875,2151,50987.1,0
12.1,481.285919189453,2151,50987.1,0
12.1,481.285949707031,2151,50987.1,0
12.1,481.285980224609,2151,50987.0,0
