Physics Time (ms),Main Thread Time (ms),System Memory (MB),Wall Time (ms),Blue Cumulative Reward
10.2,359.455993652344,1530.881,625103.9,0
10.0,165.92919921875,1530.691,655109.2,0
10.0,165.929214477539,1530.691,655105.3,0
10.0,165.929244995117,1530.691,655105.5,0
10.0,165.929260253906,1530.691,655105.6,0
10.0,165.929275512695,1530.691,655105.8,0
10.0,165.929290771484,1530.691,655105.9,0.7968
10.0,165.929306030273,1530.691,655106.0,0
10.0,165.929336547852,1530.691,655106.1,0
10.0,165.92936706543,1530.691,655106.2,0.7059
10.4,172.060729980469,1530.731,685258.9,0
10.4,172.060745239258,1530.731,685254.9,0
10.4,172.060760498047,1530.731,685255.0,0.7644
10.4,172.060791015625,1530.731,685255.2,0
10.4,172.060806274414,1530.731,685255.3,0
10.4,172.060821533203,1530.731,685255.4,0
10.4,172.060836791992,1530.731,685255.6,0.7014
10.4,172.060852050781,1530.731,685256.1,0
10.4,172.060897827148,1530.731,685256.8,0
10.1,175.210662841797,1530.663,715573.1,0
10.1,175.210678100586,1530.663,715570.1,0
10.1,175.210693359375,1530.663,715570.4,0.2766
10.1,175.210723876953,1530.663,715570.7,0
10.1,175.210739135742,1530.663,715570.9,0.8388
10.1,175.210754394531,1530.663,715571.1,0.6494
10.1,175.21076965332,1530.663,715571.5,0.8116
10.1,175.210784912109,1530.663,715571.9,0
10.1,175.210815429688,1530.663,715572.0,0
9.5,165.018096923828,1530.722,759650.8,0
9.5,165.018127441406,1530.722,759647.8,0.3164
9.5,165.018142700195,1530.722,759648.3,0
9.5,165.018157958984,1530.722,759648.5,0.539
9.5,165.018173217773,1530.722,759648.8,0
9.5,165.018203735352,1530.722,759648.9,0.7446
9.5,165.018218994141,1530.722,759649.2,0
9.5,165.01823425293,1530.722,759649.3,0.0126
9.5,165.018264770508,1530.722,759649.5,0
9.5,273.446563720703,1530.923,789804.9,0.7652
9.5,273.446563720703,1530.923,789801.3,0.467
9.5,273.446594238281,1530.923,789801.4,0
9.5,273.446594238281,1530.923,789801.5,0
9.5,273.446624755859,1530.923,789801.6,0.0146
9.5,273.446655273438,1530.923,789801.8,0
9.5,273.446655273438,1530.923,789801.9,0
9.5,273.446685791016,1530.923,789801.9,0.6498
9.5,273.446716308594,1530.923,789802.0,0
9.4,161.238067626953,1530.92,819918.1,0
9.4,161.238082885742,1530.92,819913.7,0
9.4,161.238098144531,1530.92,819913.8,0
9.4,161.23811340332,1530.92,819913.9,0
9.4,161.238128662109,1530.92,819914.0,0.5092
9.4,161.238159179688,1530.92,819914.1,0.8666
9.4,161.238174438477,1530.92,819914.3,0
9.4,161.238189697266,1530.92,819914.6,0
9.4,161.238220214844,1530.92,819914.8,0
9.3,159.558822631836,1531.12,850002.6,0
9.3,159.558837890625,1531.12,849998.6,0
9.3,159.558853149414,1531.12,849998.8,0
9.3,159.558883666992,1531.12,849998.9,0
9.3,159.558898925781,1531.12,849999.0,0
9.3,159.55891418457,1531.12,849999.2,0
9.3,159.558929443359,1531.12,849999.3,0
9.3,159.558944702148,1531.12,849999.4,0
9.3,159.558975219727,1531.12,849999.8,0.5836
9.4,251.086074829102,1530.775,880114.5,0.736
9.4,251.086090087891,1530.775,880125.6,0
9.4,251.086120605469,1530.775,880126.3,0
9.4,251.086135864258,1530.775,880126.8,0
9.4,251.086151123047,1530.775,880126.9,0
9.4,251.086166381836,1530.775,880127.1,0
9.4,251.086181640625,1530.775,880127.2,0
9.4,251.086212158203,1530.775,880127.3,0
9.4,251.086242675781,1530.775,880127.4,0
9.8,162.227020263672,1531,910194.4,0
9.8,162.227035522461,1531,910191.1,0
9.8,162.22705078125,1531,910191.2,0.8306
9.8,162.227066040039,1531,910191.3,0
9.8,162.227096557617,1531,910191.4,0
9.8,162.227111816406,1531,910191.6,0
9.8,162.227127075195,1531,910191.6,0.7684
9.8,162.227142333984,1531,910191.8,0
9.8,162.227188110352,1531,910191.8,0.8118
9.5,162.091033935547,1530.828,947595.6,0
9.5,162.091049194336,1530.828,947592.1,0
9.5,162.091064453125,1530.828,947592.2,0
9.5,162.091094970703,1530.828,947592.6,0.4776
9.5,162.091110229492,1530.828,947592.8,0
9.5,162.091125488281,1530.828,947592.9,0.0542
9.5,162.09114074707,1530.828,947593.1,0
9.5,162.091156005859,1530.828,947593.2,0
9.5,162.091186523438,1530.828,947593.3,0
9.9,255.405990600586,1530.694,977604.3,0
9.9,255.406005859375,1530.694,977599.8,0
9.9,255.406021118164,1530.694,977599.9,0.4706
9.9,255.406036376953,1530.694,977600.1,0
9.9,255.406066894531,1530.694,977600.2,0
9.9,255.40608215332,1530.694,977600.3,0
9.9,255.406097412109,1530.694,977600.4,0
9.9,255.406112670898,1530.694,977600.5,0.8764
9.9,255.406143188477,1530.694,977600.6,0.341
10.0,168.172485351563,1530.648,1007726.6,0.701
10.0,168.172500610352,1530.648,1007722.4,0
10.0,168.172515869141,1530.648,1007722.6,0
10.0,168.17253112793,1530.648,1007722.7,0.8753
10.0,168.172561645508,1530.648,1007722.8,0
10.0,168.172576904297,1530.648,1007722.9,0
10.0,168.172592163086,1530.648,1007723.0,0
10.0,168.172607421875,1530.648,1007723.1,0
10.0,168.172637939453,1530.648,1007723.2,0.3344
10.1,167.861511230469,1530.77,1053161.1,0
10.1,167.861526489258,1530.77,1053157.9,0
10.1,167.861541748047,1530.77,1053158.1,0
10.1,167.861557006836,1530.77,1053158.3,0.2264
10.1,167.861572265625,1530.77,1053158.4,0
10.1,167.861602783203,1530.77,1053158.5,0
10.1,167.861618041992,1530.77,1053158.8,0
10.1,167.861633300781,1530.77,1053159.1,0
10.1,167.861663818359,1530.77,1053159.3,0
9.6,254.350372314453,1530.633,1083266.6,0
9.6,254.350387573242,1530.633,1083263.3,0
9.6,254.350402832031,1530.633,1083263.4,0
9.6,254.350433349609,1530.633,1083263.5,0.5644
9.6,254.350448608398,1530.633,1083263.6,0.7034
9.6,254.350463867188,1530.633,1083263.8,0
9.6,254.350494384766,1530.633,1083263.9,0
9.6,254.350509643555,1530.633,1083264.6,0
9.6,254.350540161133,1530.633,1083265.3,0
10.0,164.5615234375,1530.825,1113389.3,0
10.0,164.561553955078,1530.825,1113385.3,0
10.0,164.561569213867,1530.825,1113385.4,0.0452
10.0,164.561584472656,1530.825,1113385.5,0.3408
10.0,164.561599731445,1530.825,1113385.6,0.6764
10.0,164.561614990234,1530.825,1113385.8,0
10.0,164.561630249023,1530.825,1113385.9,0
10.0,164.561660766602,1530.825,1113385.9,0
10.0,164.56169128418,1530.825,1113386.0,0
9.3,158.961807250977,1530.771,1155738.4,0
9.3,158.961822509766,1530.771,1155733.5,0.9375
9.3,158.961853027344,1530.771,1155733.5,0
9.3,158.961868286133,1530.771,1155733.6,0
9.3,158.961883544922,1530.771,1155733.8,0
9.3,158.961898803711,1530.771,1155733.9,0
9.3,158.9619140625,1530.771,1155733.9,0
9.3,158.961944580078,1530.771,1155734.0,0
9.3,158.961975097656,1530.771,1155734.1,0
9.6,246.056304931641,1530.963,1185750.1,0
9.6,246.05632019043,1530.963,1185746.9,0
9.6,246.056335449219,1530.963,1185747.0,0
9.6,246.056365966797,1530.963,1185747.3,0
9.6,246.056381225586,1530.963,1185747.4,0
9.6,246.056396484375,1530.963,1185747.5,0
9.6,246.056411743164,1530.963,1185747.6,0
9.6,246.056427001953,1530.963,1185747.9,0
9.6,246.056457519531,1530.963,1185748.0,0
9.6,165.559555053711,1530.74,1215784.0,0
9.6,165.5595703125,1530.74,1215784.0,0
9.6,165.559600830078,1530.74,1215784.1,0
9.6,165.559616088867,1530.74,1215784.1,0
9.6,165.559631347656,1530.74,1215784.3,0
9.6,165.559646606445,1530.74,1215784.4,0
9.6,165.559661865234,1530.74,1215784.5,0
9.6,165.559692382813,1530.74,1215784.6,0
9.6,165.559722900391,1530.74,1215784.6,0
9.1,157.500030517578,1530.852,1260205.4,0
9.1,157.500045776367,1530.852,1260202.4,0
9.1,157.500061035156,1530.852,1260202.5,0
9.1,157.500076293945,1530.852,1260202.6,0
9.1,157.500091552734,1530.852,1260202.8,0
9.1,157.500106811523,1530.852,1260203.0,0
9.1,157.500137329102,1530.852,1260203.1,0
9.1,157.500152587891,1530.852,1260203.3,0
9.1,157.500183105469,1530.852,1260203.3,0
9.4,255.58821105957,1530.891,1290209.4,0.5468
9.4,255.588241577148,1530.891,1290205.6,0
9.4,255.588256835938,1530.891,1290206.0,0
9.4,255.588272094727,1530.891,1290206.1,0
9.4,255.588287353516,1530.891,1290206.3,0
9.4,255.588302612305,1530.891,1290206.5,0
9.4,255.588317871094,1530.891,1290206.8,0
9.4,255.588348388672,1530.891,1290206.9,0
9.4,255.58837890625,1530.891,1290207.0,0
9.6,163.9716796875,1530.792,1320222.4,0
9.6,163.971694946289,1530.792,1320219.0,0
9.6,163.971710205078,1530.792,1320219.1,0
9.6,163.971725463867,1530.792,1320219.3,0
9.6,163.971740722656,1530.792,1320219.4,0.0892
9.6,163.971755981445,1530.792,1320219.8,0
9.6,163.971786499023,1530.792,1320220.0,0
9.6,163.971801757813,1530.792,1320220.0,0
9.6,163.971832275391,1530.792,1320220.1,0
9.2,156.263122558594,1530.805,1363952.6,0
9.2,156.263137817383,1530.805,1363949.1,0
9.2,156.263153076172,1530.805,1363949.4,0
9.2,156.263168334961,1530.805,1363949.5,0
9.2,156.263198852539,1530.805,1363949.8,0
9.2,156.263214111328,1530.805,1363950.4,0
9.2,156.263229370117,1530.805,1363950.6,0
9.2,156.263244628906,1530.805,1363950.8,0
9.2,156.263290405273,1530.805,1363951.3,0
10.4,258.727020263672,1530.65,1393979.1,0.9408
10.4,258.727020263672,1530.65,1393975.4,0
10.4,258.72705078125,1530.65,1393975.5,0
10.4,258.72705078125,1530.65,1393975.6,0
10.4,258.727081298828,1530.65,1393975.8,0.4812
10.4,258.727081298828,1530.65,1393975.9,0.7198
10.4,258.727111816406,1530.65,1393976.0,0
10.4,258.727142333984,1530.65,1393976.1,0
10.4,258.727172851563,1530.65,1393976.1,0
9.5,162.229400634766,1530.892,1424028.5,0.2772
9.5,162.229431152344,1530.892,1424023.8,0
9.5,162.229446411133,1530.892,1424023.9,0
9.5,162.229461669922,1530.892,1424024.0,0
9.5,162.229476928711,1530.892,1424024.1,0.6846
9.5,162.2294921875,1530.892,1424024.1,0.458
9.5,162.229507446289,1530.892,1424024.3,0
9.5,162.229522705078,1530.892,1424024.4,0
9.5,162.229568481445,1530.892,1424024.5,0.8947999
9.3,155.400772094727,1530.948,1454138.9,0
9.3,155.400787353516,1530.948,1454134.3,0
9.3,155.400802612305,1530.948,1454134.4,0
9.3,155.400817871094,1530.948,1454134.4,0
9.3,155.400848388672,1530.948,1454134.5,0
9.3,155.400863647461,1530.948,1454134.6,0
9.3,155.40087890625,1530.948,1454134.8,0
9.3,155.400894165039,1530.948,1454134.9,0
9.3,155.400924682617,1530.948,1454134.9,0
9.8,400.57958984375,1531.307,1484185.0,0
9.8,400.579620361328,1531.307,1484180.3,0
9.8,400.579620361328,1531.307,1484180.4,0
9.8,400.579650878906,1531.307,1484180.5,0
9.8,400.579650878906,1531.307,1484180.5,0.1664
9.8,400.579681396484,1531.307,1484180.6,0
9.8,400.579711914063,1531.307,1484180.8,0
9.8,400.579711914063,1531.307,1484180.8,0
9.8,400.579742431641,1531.307,1484180.9,0
9.5,159.371566772461,1530.984,1514311.3,0
9.5,159.37158203125,1530.984,1514306.4,0.5222
9.5,159.371597290039,1530.984,1514306.5,0
