Physics Time (ms),Main Thread Time (ms),System Memory (MB),Wall Time (ms),Blue Cumulative Reward
11.0,393.806701660156,2054.619,10187.7,0
11.0,393.806701660156,2054.619,10175.6,0
11.0,393.806732177734,2054.619,10175.4,0
11.0,393.806762695313,2054.619,10175.4,0
11.0,393.806793212891,2054.619,10175.5,0
11.0,393.806793212891,2054.619,10175.4,0
11.0,393.806823730469,2054.619,10175.4,0
11.0,393.806854248047,2054.619,10175.3,0
11.0,393.806884765625,2054.619,10175.2,0
11.0,393.806884765625,2054.619,10175.2,0
11.0,393.806915283203,2054.619,10175.1,0
11.0,393.806945800781,2054.619,10175.0,0
11.0,393.806976318359,2054.619,10175.0,0
11.0,393.806976318359,2054.619,10174.9,0
11.0,393.807006835938,2054.619,10174.8,0
11.0,393.807037353516,2054.619,10174.8,0
11.0,393.807037353516,2054.619,10174.7,0
11.0,393.807067871094,2054.619,10174.6,0
11.0,393.807098388672,2054.619,10174.6,0
11.0,393.80712890625,2054.619,10174.5,0
11.0,393.80712890625,2054.619,10174.4,0
11.0,393.807159423828,2054.619,10174.4,0
11.0,393.807189941406,2054.619,10174.3,0
11.0,393.807189941406,2054.619,10174.2,0
11.0,393.807220458984,2054.619,10174.2,0
11.0,393.807250976563,2054.619,10174.1,0
11.0,393.807281494141,2054.619,10173.9,0
11.0,393.807281494141,2054.619,10173.8,0
11.0,393.807312011719,2054.619,10173.8,0
11.0,393.807342529297,2054.619,10173.7,0
11.0,393.807342529297,2054.619,10173.6,0
11.0,393.807373046875,2054.619,10173.6,0
11.0,393.807403564453,2054.619,10173.5,0
11.0,393.807434082031,2054.619,10173.4,0
11.3,441.474517822266,2151,20237.3,0
11.3,441.474548339844,2151,20218.0,0
11.3,441.474578857422,2151,20217.3,0
11.3,441.474578857422,2151,20217.3,0
11.3,441.474609375,2151,20217.2,0
11.3,441.474639892578,2151,20217.2,0
11.3,441.474670410156,2151,20217.1,0
11.3,441.474700927734,2151,20217.0,0
11.3,441.474731445313,2151,20217.0,0
11.3,441.474761962891,2151,20216.9,0
11.3,441.474792480469,2151,20216.8,0
11.3,441.474822998047,2151,20216.8,0
11.3,441.474822998047,2151,20216.7,0
11.3,441.474853515625,2151,20216.6,0
11.3,441.474884033203,2151,20216.6,0
11.3,441.474914550781,2151,20216.5,0
11.3,441.474945068359,2151,20216.5,0
11.3,441.474975585938,2151,20216.4,0
11.3,441.475006103516,2151,20216.3,0
11.3,441.475036621094,2151,20216.3,0
11.3,441.475067138672,2151,20216.2,0
11.3,441.475067138672,2151,20216.1,0
11.3,441.47509765625,2151,20216.1,0
11.3,441.475128173828,2151,20216.0,0
11.3,441.475158691406,2151,20216.0,0
11.3,441.475189208984,2151,20215.8,0
11.4,441.475219726563,2151,20215.7,0
11.4,441.475250244141,2151,20215.6,0
11.4,441.475250244141,2151,20215.6,0
11.4,441.475280761719,2151,20215.5,0
11.4,441.475311279297,2151,20215.4,0
11.4,441.475341796875,2151,20215.4,0
11.4,441.475372314453,2151,20215.3,0
11.4,441.475402832031,2151,20215.2,0
